,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Total_Stops,Price,Day_of_Journey,Month_of_Journey,Dep_hr,Dep_min,Arrival_hr,Arrival_min,duration_hr,duration_min
2349,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,10118,6,6,6,30,20,50,14,20
2350,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,6,6,22,50,4,25,5,35
2351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,2071,24,3,2,55,4,25,1,30
2352,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5228,27,4,21,5,23,55,2,50
2353,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,7832,21,3,16,55,11,25,18,30
2354,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7005,6,6,11,40,21,0,9,20
2355,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,14237,9,6,18,25,12,35,18,10
2356,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,3971,6,4,21,10,0,5,2,55
2357,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3943,21,6,22,10,1,0,2,50
2358,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8574,27,3,6,40,15,30,8,50
2359,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,12646,15,6,5,55,19,15,13,20
2360,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,13082,21,3,13,0,18,50,29,50
2361,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,13941,21,5,8,25,8,15,23,50
2362,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5135,6,4,7,0,12,55,5,55
2363,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,11096,21,5,10,0,20,25,10,25
2364,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,13555,18,3,22,50,9,30,10,40
2365,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,5403,12,4,9,45,12,35,2,50
2366,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,15812,24,6,11,40,19,0,7,20
2367,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14781,21,5,20,0,8,15,12,15
2368,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8907,6,6,13,30,23,0,9,30
2369,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4145,3,5,20,45,23,20,2,35
2370,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14151,9,6,20,25,9,45,13,20
2371,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7845,27,3,6,0,15,30,9,30
2372,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8099,15,5,9,15,19,15,10,00
2373,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13377,27,5,15,0,1,30,10,30
2374,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,12734,12,3,6,50,11,20,28,30
2375,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,3,6,22,50,4,25,5,35
2376,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7229,15,5,18,55,22,0,3,5
2377,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,12395,6,3,8,45,9,25,24,40
2378,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,11134,24,3,19,45,9,15,13,30
2379,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6540,21,3,13,0,18,50,5,50
2380,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7354,6,6,6,40,19,15,12,35
2381,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,9548,24,6,12,0,7,40,19,40
2382,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,9187,1,5,7,10,10,45,27,35
2383,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5054,9,5,7,35,12,10,4,35
2384,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,10413,9,6,10,0,20,25,10,25
2385,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4804,27,5,21,25,0,5,2,40
2386,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,4049,15,6,6,25,7,55,1,30
2387,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6795,27,6,19,0,1,30,6,30
2388,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4435,21,3,20,45,23,20,2,35
2389,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,6224,12,6,16,30,4,40,12,10
2390,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4804,12,6,20,20,22,55,2,35
2391,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6171,15,4,5,5,16,10,11,5
2392,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6093,3,6,11,25,21,0,9,35
2393,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4174,12,4,17,15,19,50,2,35
2394,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,3342,6,5,2,35,4,5,1,30
2395,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13587,3,6,10,0,21,0,11,00
2396,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,16079,21,5,21,50,4,25,6,35
2397,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,6015,18,4,5,35,8,50,3,15
2398,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,13067,24,5,17,0,19,10,26,10
2399,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,9103,15,5,4,55,12,35,7,40
2400,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14151,24,5,20,25,23,35,27,10
2401,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,11538,27,3,6,20,18,50,12,30
2402,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,8146,9,3,8,35,21,20,12,45
2403,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,6117,6,5,19,0,4,40,9,40
2404,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,17024,3,3,2,15,4,25,26,10
2405,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,22270,1,3,14,5,7,40,17,35
2406,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,12692,9,6,20,25,21,5,24,40
2407,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,8610,12,6,7,10,20,20,13,10
2408,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6723,24,6,7,10,22,30,15,20
2409,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,4878,12,5,17,0,19,35,2,35
2410,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,16736,6,3,20,35,7,40,11,5
2411,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,11134,24,3,13,55,9,15,19,20
2412,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3943,3,5,4,0,6,50,2,50
2413,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13587,12,6,9,0,21,0,12,00
2414,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,16914,6,3,5,25,4,25,23,00
2415,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0,1965,18,5,22,45,0,15,1,30
2416,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8073,9,5,13,0,21,0,8,00
2417,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3943,3,6,13,0,15,50,2,50
2418,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,5170,12,5,15,15,20,5,4,50
2419,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3398,15,5,11,40,14,30,2,50
2420,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4409,18,4,10,20,12,55,2,35
2421,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,8541,21,6,17,45,20,45,3,00
2422,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4777,21,3,4,0,6,50,2,50
2423,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,3847,18,3,22,20,0,40,2,20
2424,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,7064,1,4,18,55,12,0,17,5
2425,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,4668,27,5,21,0,23,50,2,50
2426,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0,1965,18,3,22,45,0,10,1,25
2427,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14781,21,5,6,30,16,20,9,50
2428,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,4049,15,6,9,10,10,40,1,30
2429,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,13584,18,5,18,55,8,15,13,20
2430,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12373,18,5,20,55,12,35,15,40
2431,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,16079,27,5,16,0,19,0,27,00
2432,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7229,24,5,8,20,11,20,3,00
2433,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,17471,6,3,21,25,21,20,23,55
2434,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14781,12,5,6,30,16,20,9,50
2435,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14571,9,6,6,30,19,50,13,20
2436,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10197,18,5,3,50,12,35,8,45
2437,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,5975,1,6,17,55,22,50,4,55
2438,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8535,9,4,17,45,1,30,7,45
